site.id,plot.id,lat_dec,long_dec,stand.age,carbon_stock,accumulation_rate,AMT,AMP,soil.classification
37,2125,10.84,-85.62,23.0,101.64329726199999,4.4192737939999995,25.0,1575.0,Ustropepts
37,2126,10.84,-85.62,23.0,104.279488863,4.533890820130435,25.0,1575.0,Ustropepts
37,2127,10.84,-85.62,23.0,100.93448758299999,4.388455981869565,25.0,1575.0,Ustropepts
37,2128,10.84,-85.62,25.0,117.482405221,4.69929620884,25.0,1575.0,Ustropepts
37,2129,10.84,-85.62,25.0,114.587868485,4.5835147394,25.0,1575.0,Ustropepts
37,2130,10.84,-85.62,25.0,116.36584520899999,4.65463380836,25.0,1575.0,Ustropepts
37,2131,10.84,-85.62,25.0,48.37327467,1.9349309868,25.0,1575.0,Ustropepts
39,217,10.43,-83.98,10.0,24.470266402,2.4470266402,26.5,3900.0,oxisols
39,218,10.43,-83.98,10.0,67.856257473,6.7856257473,26.5,3900.0,oxisols
39,219,10.43,-83.98,10.0,42.971215084,4.2971215084,26.5,3900.0,oxisols
39,220,10.43,-83.98,11.0,16.881039787099997,1.5346399806454543,26.5,3900.0,oxisols
39,221,10.43,-83.98,11.0,37.614962873,3.419542079363637,26.5,3900.0,oxisols
39,222,10.43,-83.98,14.0,5.4412892029,0.38866351449285713,26.5,3900.0,oxisols
39,223,10.43,-83.98,16.0,41.070211700499996,2.5668882312812498,26.5,3900.0,oxisols
39,224,10.43,-83.98,18.0,54.353621739,3.0196456521666666,26.5,3900.0,oxisols
39,225,10.43,-83.98,18.0,70.09807668,3.8943375933333337,26.5,3900.0,oxisols
39,226,10.43,-83.98,18.0,67.062475366,3.725693075888889,26.5,3900.0,oxisols
39,227,10.43,-83.98,19.0,9.1436134067,0.4812428108789474,26.5,3900.0,oxisols
39,228,10.43,-83.98,19.0,62.11867550899999,3.2694039741578944,26.5,3900.0,oxisols
39,229,10.43,-83.98,21.0,124.92812496399999,5.948958331619047,26.5,3900.0,oxisols
39,230,10.43,-83.98,23.0,57.646933217999994,2.5063884007826083,26.5,3900.0,oxisols
39,231,10.43,-83.98,24.0,66.465840164,2.769410006833333,26.5,3900.0,oxisols
39,232,10.43,-83.98,24.0,60.274102793,2.511420949708333,26.5,3900.0,oxisols
39,2168,10.43,-83.98,25.0,61.527350226,2.46109400904,26.5,3900.0,oxisols
39,2169,10.43,-83.98,27.0,116.976962192,4.332480081185185,26.5,3900.0,oxisols
40,236,16.658333,-95.111111,9.0,3.14414054451,0.34934894939,26.0,900.0,Lithosols
40,237,16.658333,-95.111111,11.0,1.74222244784,0.15838385889454545,26.0,900.0,Lithosols
40,238,16.658333,-95.111111,12.0,10.171760379199998,0.8476466982666665,26.0,900.0,Lithosols
40,239,16.658333,-95.111111,18.0,15.1408293021,0.84115718345,26.0,900.0,Lithosols
40,240,16.658333,-95.111111,20.0,17.1412044472,0.85706022236,26.0,900.0,Lithosols
40,241,16.658333,-95.111111,25.0,11.277407221499999,0.45109628885999997,26.0,900.0,Lithosols
40,234,16.658333,-95.111111,3.0,0.0,0.0,26.0,900.0,Lithosols
40,235,16.658333,-95.111111,7.0,2.23434056371,0.31919150910142857,26.0,900.0,Lithosols
40,233,16.658333,-95.111111,2.0,0.0,0.0,26.0,900.0,Lithosols
41,248,18.016667,-66.083333,10.0,13.986670239499999,1.3986670239499999,21.5,2000.0,Hapludox
41,248,18.016667,-66.083333,10.0,13.986670239499999,1.3986670239499999,21.5,2000.0,oxisols
41,248,18.016667,-66.083333,10.0,13.986670239499999,1.3986670239499999,21.5,2000.0,Oxisols
41,249,18.016667,-66.083333,30.0,68.49422583799999,2.2831408612666664,21.5,2000.0,Hapludox
41,249,18.016667,-66.083333,30.0,68.49422583799999,2.2831408612666664,21.5,2000.0,oxisols
41,249,18.016667,-66.083333,30.0,68.49422583799999,2.2831408612666664,21.5,2000.0,Oxisols
41,9728,18.016667,-66.083333,10.0,5.557555687899999,0.5557555687899999,21.5,2000.0,Hapludox
41,9728,18.016667,-66.083333,10.0,5.557555687899999,0.5557555687899999,21.5,2000.0,oxisols
41,9728,18.016667,-66.083333,10.0,5.557555687899999,0.5557555687899999,21.5,2000.0,Oxisols
42,2351,13.352785,-81.370759,6.0,8.598138334499998,1.4330230557499997,27.6,1584.0,Unknown
42,2352,13.352785,-81.370759,6.0,11.2599477555,1.8766579592500001,27.6,1584.0,Unknown
42,2353,13.352785,-81.370759,6.0,14.6854229243,2.447570487383333,27.6,1584.0,Unknown
42,2354,13.352785,-81.370759,6.0,15.916229986399998,2.652704997733333,27.6,1584.0,Unknown
42,2355,13.352785,-81.370759,6.0,54.632972631,9.1054954385,27.6,1584.0,Unknown
42,2356,13.352785,-81.370759,6.0,75.198927648,12.533154607999998,27.6,1584.0,Unknown
42,2357,13.352785,-81.370759,8.0,4.043307640579999,0.5054134550724999,27.6,1584.0,Unknown
42,2358,13.352785,-81.370759,8.0,17.3527623371,2.1690952921375,27.6,1584.0,Unknown
42,2359,13.352785,-81.370759,8.0,19.4405258512,2.4300657314,27.6,1584.0,Unknown
42,2360,13.352785,-81.370759,8.0,19.4755690183,2.4344461272875,27.6,1584.0,Unknown
42,2361,13.352785,-81.370759,8.0,21.0392338827,2.6299042353375,27.6,1584.0,Unknown
42,2362,13.352785,-81.370759,8.0,35.9884840737,4.4985605092125,27.6,1584.0,Unknown
42,2363,13.352785,-81.370759,8.0,36.659652397399995,4.582456549674999,27.6,1584.0,Unknown
42,2364,13.352785,-81.370759,8.0,38.340063395899996,4.7925079244874995,27.6,1584.0,Unknown
42,2365,13.352785,-81.370759,8.0,41.8296554383,5.2287069297875,27.6,1584.0,Unknown
42,2366,13.352785,-81.370759,8.0,52.503441218,6.56293015225,27.6,1584.0,Unknown
42,2367,13.352785,-81.370759,8.0,68.245998393,8.530749799125,27.6,1584.0,Unknown
42,2368,13.352785,-81.370759,8.0,217.80646390099997,27.225807987624997,27.6,1584.0,Unknown
42,2369,13.352785,-81.370759,13.0,9.9121412951,0.7624724073153846,27.6,1584.0,Unknown
42,2370,13.352785,-81.370759,13.0,10.433845435799999,0.8026034950615384,27.6,1584.0,Unknown
42,2371,13.352785,-81.370759,13.0,14.192559586299998,1.0917353527923075,27.6,1584.0,Unknown
42,2372,13.352785,-81.370759,13.0,14.516173127799998,1.1166287021384613,27.6,1584.0,Unknown
42,2373,13.352785,-81.370759,13.0,16.657994364,1.2813841818461538,27.6,1584.0,Unknown
42,2374,13.352785,-81.370759,13.0,25.7260021278,1.9789232406000001,27.6,1584.0,Unknown
42,2375,13.352785,-81.370759,13.0,26.292924540799998,2.022532656984615,27.6,1584.0,Unknown
42,2376,13.352785,-81.370759,13.0,28.4654717168,2.189651670523077,27.6,1584.0,Unknown
42,2377,13.352785,-81.370759,13.0,30.946571246699996,2.3805054805153842,27.6,1584.0,Unknown
42,2378,13.352785,-81.370759,13.0,46.439570763899994,3.5722746741461533,27.6,1584.0,Unknown
42,2379,13.352785,-81.370759,13.0,48.113528794,3.7010406764615382,27.6,1584.0,Unknown
42,2380,13.352785,-81.370759,13.0,52.10918044899999,4.008398496076922,27.6,1584.0,Unknown
42,2381,13.352785,-81.370759,13.0,62.110512361,4.777731720076923,27.6,1584.0,Unknown
42,2382,13.352785,-81.370759,24.0,5.6047203806,0.23353001585833333,27.6,1584.0,Unknown
42,2383,13.352785,-81.370759,24.0,5.8773938369,0.24489140987083333,27.6,1584.0,Unknown
42,2384,13.352785,-81.370759,24.0,15.650862539099998,0.6521192724624999,27.6,1584.0,Unknown
42,2385,13.352785,-81.370759,24.0,25.8850653887,1.0785443911958332,27.6,1584.0,Unknown
42,2386,13.352785,-81.370759,24.0,30.7513740803,1.2813072533458334,27.6,1584.0,Unknown
42,2387,13.352785,-81.370759,24.0,53.637372054,2.23489050225,27.6,1584.0,Unknown
42,2388,13.352785,-81.370759,24.0,72.281999642,3.0117499850833336,27.6,1584.0,Unknown
42,2389,13.352785,-81.370759,24.0,123.80749569199999,5.158645653833333,27.6,1584.0,Unknown
42,2390,13.352785,-81.370759,24.0,220.10576636399998,9.1710735985,27.6,1584.0,Unknown
43,259,-11.983333,-65.716667,3.0,16.1728485153,5.3909495051,26.0,1780.0,Unknown
43,260,-11.983333,-65.716667,5.0,9.696067208099999,1.9392134416199998,26.0,1780.0,Unknown
43,261,-11.983333,-65.716667,8.0,6.5792962737,0.8224120342125,26.0,1780.0,Unknown
43,262,-11.983333,-65.716667,10.0,57.394782354,5.7394782354,26.0,1780.0,Unknown
43,263,-11.983333,-65.716667,11.0,61.87023698699999,5.624566998818181,26.0,1780.0,Unknown
43,264,-11.983333,-65.716667,25.0,76.202439876,3.0480975950399998,26.0,1780.0,Unknown
44,266,-11.75,-67.333333,2.0,15.969439725099997,7.984719862549999,26.0,1833.0,Unknown
44,267,-11.75,-67.333333,4.0,4.54879797414,1.137199493535,26.0,1833.0,Unknown
44,268,-11.75,-67.333333,14.0,23.142780635999998,1.6530557597142856,26.0,1833.0,Unknown
44,269,-11.75,-67.333333,25.0,52.39493706499999,2.0957974825999997,26.0,1833.0,Unknown
44,270,-11.75,-67.333333,28.0,65.10854163999998,2.325305058571428,26.0,1833.0,Unknown
46,274,-4.26,-47.73,5.0,23.902323534399997,4.780464706879999,26.0,2200.0,Unknown
46,276,-4.26,-47.73,6.0,36.8775151352,6.1462525225333335,26.0,2200.0,Unknown
46,277,-4.26,-47.73,6.0,45.727277882,7.6212129803333335,26.0,2200.0,Unknown
46,284,-4.26,-47.73,8.0,28.626134979899998,3.5782668724874998,26.0,2200.0,Unknown
46,285,-4.26,-47.73,8.0,42.501810150999994,5.312726268874999,26.0,2200.0,Unknown
46,286,-4.26,-47.73,8.0,41.187074136099994,5.148384267012499,26.0,2200.0,Unknown
46,289,-4.26,-47.73,10.0,54.506071879,5.450607187899999,26.0,2200.0,Unknown
46,290,-4.26,-47.73,10.0,61.512045334,6.1512045334,26.0,2200.0,Unknown
46,297,-4.26,-47.73,15.0,47.21143932299999,3.1474292881999997,26.0,2200.0,Unknown
46,299,-4.26,-47.73,18.0,97.735786634,5.429765924111111,26.0,2200.0,Unknown
46,2530,-4.26,-47.73,19.0,42.5007802118,2.2368831690421054,26.0,2200.0,Unknown
46,2531,-4.26,-47.73,20.0,63.60782411999999,3.1803912059999995,26.0,2200.0,Unknown
46,2532,-4.26,-47.73,20.0,120.179084412,6.0089542206,26.0,2200.0,Unknown
46,2541,-4.26,-47.73,25.0,67.45112673199999,2.6980450692799995,26.0,2200.0,Unknown
46,2542,-4.26,-47.73,25.0,109.70955870999998,4.3883823483999995,26.0,2200.0,Unknown
47,275,-2.16,-47.38,5.0,63.889289965,12.777857993000001,26.0,2200.0,Unknown
47,278,-2.16,-47.38,6.0,5.4578559603,0.9096426600499999,26.0,2200.0,Unknown
47,279,-2.16,-47.38,6.0,5.626273128299999,0.9377121880499999,26.0,2200.0,Unknown
47,280,-2.16,-47.38,6.0,11.9133483496,1.9855580582666665,26.0,2200.0,Unknown
47,281,-2.16,-47.38,6.0,21.482510054,3.580418342333333,26.0,2200.0,Unknown
47,287,-2.16,-47.38,8.0,103.236802746,12.90460034325,26.0,2200.0,Unknown
47,288,-2.16,-47.38,8.5,39.418551400999995,4.6374766354117645,26.0,2200.0,Unknown
47,291,-2.16,-47.38,10.0,40.979289603599995,4.097928960359999,26.0,2200.0,Unknown
47,292,-2.16,-47.38,10.0,77.385627323,7.738562732299999,26.0,2200.0,Unknown
47,1057,-2.16,-47.38,10.0,38.184624680999995,3.8184624680999995,26.0,2200.0,Unknown
47,293,-2.16,-47.38,10.0,69.181231418,6.9181231418,26.0,2200.0,Unknown
47,294,-2.16,-47.38,10.0,19.9816247628,1.9981624762799999,26.0,2200.0,Unknown
47,298,-2.16,-47.38,15.0,69.931591494,4.6621060996,26.0,2200.0,Unknown
47,2533,-2.16,-47.38,20.0,227.783818293,11.38919091465,26.0,2200.0,Unknown
47,2534,-2.16,-47.38,20.0,106.935125868,5.3467562934,26.0,2200.0,Unknown
47,2535,-2.16,-47.38,20.0,140.82077969399998,7.041038984699999,26.0,2200.0,Unknown
47,2536,-2.16,-47.38,20.0,51.399896681,2.56999483405,26.0,2200.0,Unknown
47,2537,-2.16,-47.38,20.0,100.18835868199999,5.009417934099999,26.0,2200.0,Unknown
47,2538,-2.16,-47.38,20.0,124.167017163,6.20835085815,26.0,2200.0,Unknown
47,2543,-2.16,-47.38,25.0,142.461204855,5.6984481942,26.0,2200.0,Unknown
47,2544,-2.16,-47.38,29.0,130.777041938,4.509553170275862,26.0,2200.0,Unknown
48,273,-1.17,-47.75,2.0,0.13702396591,0.068511982955,26.0,2200.0,Unknown
48,1058,-1.17,-47.75,2.0,1.45209142622,0.72604571311,26.0,2200.0,Unknown
48,282,-1.17,-47.75,6.0,26.106934383,4.3511557304999995,26.0,2200.0,Unknown
48,283,-1.17,-47.75,6.0,2.62913267758,0.43818877959666663,26.0,2200.0,Unknown
48,295,-1.17,-47.75,11.0,12.762601464,1.1602364967272727,26.0,2200.0,Unknown
48,296,-1.17,-47.75,11.0,1.9099235313599998,0.17362941194181816,26.0,2200.0,Unknown
48,2539,-1.17,-47.75,20.0,41.1539590594,2.05769795297,26.0,2200.0,Unknown
48,2540,-1.17,-47.75,20.0,87.13835395699999,4.356917697849999,26.0,2200.0,Unknown
49,300,-16.75,-61.75,3.0,0.29861813028,0.09953937676,24.3,1129.0,"Inceptisols, Oxisols"
49,301,-16.75,-61.75,5.0,20.4921941476,4.09843882952,24.3,1129.0,"Inceptisols, Oxisols"
49,302,-16.75,-61.75,7.0,21.4652069476,3.066458135371428,24.3,1129.0,"Inceptisols, Oxisols"
49,303,-16.75,-61.75,8.0,16.6969421783,2.0871177722875,24.3,1129.0,"Inceptisols, Oxisols"
49,304,-16.75,-61.75,10.0,16.4871015321,1.64871015321,24.3,1129.0,"Inceptisols, Oxisols"
49,305,-16.75,-61.75,15.0,29.404727782,1.9603151854666665,24.3,1129.0,"Inceptisols, Oxisols"
49,306,-16.75,-61.75,20.0,26.505107996,1.3252553998,24.3,1129.0,"Inceptisols, Oxisols"
49,307,-16.75,-61.75,23.0,35.9977806408,1.565120897426087,24.3,1129.0,"Inceptisols, Oxisols"
49,308,-16.75,-61.75,30.0,50.243969938999996,1.6747989979666664,24.3,1129.0,"Inceptisols, Oxisols"
51,316,18.08,-66.07,4.0,12.3672208307,3.091805207675,26.0,2030.0,Unknown
51,317,18.08,-66.07,4.0,17.3276747664,4.3319186916,26.0,2030.0,Unknown
51,318,18.08,-66.07,4.0,7.555223101899999,1.8888057754749998,26.0,2030.0,Unknown
51,319,18.08,-66.07,4.0,6.3360673962,1.58401684905,26.0,2030.0,Unknown
51,320,18.08,-66.07,12.0,53.78825479099999,4.482354565916666,26.0,2030.0,Unknown
51,321,18.08,-66.07,12.0,32.51477773049999,2.7095648108749995,26.0,2030.0,Unknown
51,322,18.08,-66.07,13.0,36.9117247949,2.839363445761539,26.0,2030.0,Unknown
51,323,18.08,-66.07,13.0,61.731382677999996,4.748567898307692,26.0,2030.0,Unknown
51,333,18.08,-66.07,24.0,119.282728048,4.9701136686666665,26.0,2030.0,Unknown
51,338,18.08,-66.07,24.0,49.296370368,2.054015432,26.0,2030.0,Unknown
51,614,18.08,-66.07,25.0,52.105950797,2.08423803188,26.0,2030.0,Unknown
51,617,18.08,-66.07,25.0,28.7027177387,1.148108709548,26.0,2030.0,Unknown
54,2694,-17.5,-63.5,8.0,1.41,0.17625,23.0,1600.0,"Ultisols, Eutrochrepts"
54,2692,-17.5,-63.5,5.0,1.4569999999999999,0.2914,23.0,1600.0,"Ultisols, Eutrochrepts"
54,2684,-17.5,-63.5,10.0,2.538,0.25379999999999997,23.0,1600.0,"Ultisols, Eutrochrepts"
54,2690,-17.5,-63.5,25.0,6.298,0.25192,23.0,1600.0,"Ultisols, Eutrochrepts"
54,2691,-17.5,-63.5,15.0,5.546,0.36973333333333336,23.0,1600.0,"Ultisols, Eutrochrepts"
54,2693,-17.5,-63.5,6.0,1.3159999999999998,0.2193333333333333,23.0,1600.0,"Ultisols, Eutrochrepts"
54,2695,-17.5,-63.5,8.0,1.551,0.193875,23.0,1600.0,"Ultisols, Eutrochrepts"
54,2696,-17.5,-63.5,15.0,5.875,0.39166666666666666,23.0,1600.0,"Ultisols, Eutrochrepts"
54,2685,-17.5,-63.5,15.0,3.6189999999999998,0.24126666666666666,23.0,1600.0,"Ultisols, Eutrochrepts"
54,2686,-17.5,-63.5,20.0,3.9949999999999997,0.19974999999999998,23.0,1600.0,"Ultisols, Eutrochrepts"
54,2687,-17.5,-63.5,4.0,1.081,0.27025,23.0,1600.0,"Ultisols, Eutrochrepts"
54,2688,-17.5,-63.5,10.0,2.3499999999999996,0.23499999999999996,23.0,1600.0,"Ultisols, Eutrochrepts"
54,2689,-17.5,-63.5,12.0,2.585,0.21541666666666667,23.0,1600.0,"Ultisols, Eutrochrepts"
54,2697,-17.5,-63.5,5.0,2.209,0.4418,23.0,1600.0,"Ultisols, Eutrochrepts"
55,2714,-3.0,-60.0,20.0,5.546,0.2773,25.6,2100.0,"Oxisols, Podsols"
55,2715,-3.0,-60.0,10.0,1.974,0.1974,25.6,2100.0,"Oxisols, Podsols"
55,2716,-3.0,-60.0,5.0,0.7989999999999999,0.1598,25.6,2100.0,"Oxisols, Podsols"
55,2713,-3.0,-60.0,15.0,8.412999999999998,0.5608666666666665,25.6,2100.0,"Oxisols, Podsols"
55,2711,-3.0,-60.0,8.0,1.4569999999999999,0.18212499999999998,25.6,2100.0,"Oxisols, Podsols"
55,2704,-3.0,-60.0,15.0,1.4569999999999999,0.09713333333333332,25.6,2100.0,"Oxisols, Podsols"
55,2707,-3.0,-60.0,7.0,3.384,0.48342857142857143,25.6,2100.0,"Oxisols, Podsols"
55,2708,-3.0,-60.0,30.0,6.156999999999999,0.2052333333333333,25.6,2100.0,"Oxisols, Podsols"
55,2699,-3.0,-60.0,4.0,0.094,0.0235,25.6,2100.0,"Oxisols, Podsols"
55,2709,-3.0,-60.0,26.0,5.64,0.2169230769230769,25.6,2100.0,"Oxisols, Podsols"
55,2710,-3.0,-60.0,15.0,9.165,0.611,25.6,2100.0,"Oxisols, Podsols"
55,2712,-3.0,-60.0,12.0,6.721,0.5600833333333334,25.6,2100.0,"Oxisols, Podsols"
55,2717,-3.0,-60.0,5.0,3.525,0.705,25.6,2100.0,"Oxisols, Podsols"
55,2698,-3.0,-60.0,10.0,1.645,0.1645,25.6,2100.0,"Oxisols, Podsols"
55,2700,-3.0,-60.0,12.0,3.666,0.3055,25.6,2100.0,"Oxisols, Podsols"
55,2701,-3.0,-60.0,20.0,9.729,0.48644999999999994,25.6,2100.0,"Oxisols, Podsols"
55,2702,-3.0,-60.0,23.0,8.742,0.3800869565217392,25.6,2100.0,"Oxisols, Podsols"
55,2703,-3.0,-60.0,20.0,8.507,0.42535,25.6,2100.0,"Oxisols, Podsols"
55,2706,-3.0,-60.0,12.0,5.358,0.44649999999999995,25.6,2100.0,"Oxisols, Podsols"
55,2705,-3.0,-60.0,12.0,3.9010000000000002,0.32508333333333334,25.6,2100.0,"Oxisols, Podsols"
56,2832,-5.77,-61.43,10.0,117.93473364399999,11.793473364399999,27.5,2500.0,Ferralsols/Oxisols
56,2833,-5.77,-61.43,10.0,60.684313622999994,6.068431362299999,27.5,2500.0,Ferralsols/Oxisols
56,2834,-5.77,-61.43,10.0,53.467618064999996,5.3467618065,27.5,2500.0,Ferralsols/Oxisols
56,2835,-5.77,-61.43,10.0,56.741736200999995,5.6741736200999995,27.5,2500.0,Ferralsols/Oxisols
56,2836,-5.77,-61.43,15.0,70.420568731,4.694704582066667,27.5,2500.0,Ferralsols/Oxisols
56,2837,-5.77,-61.43,17.5,27.3469829376,1.5626847392914285,27.5,2500.0,Ferralsols/Oxisols
56,2838,-5.77,-61.43,19.0,181.417497767,9.548289356157895,27.5,2500.0,Ferralsols/Oxisols
56,2839,-5.77,-61.43,19.0,71.076503316,3.7408685955789474,27.5,2500.0,Ferralsols/Oxisols
56,2840,-5.77,-61.43,20.0,80.945230039,4.04726150195,27.5,2500.0,Ferralsols/Oxisols
56,2841,-5.77,-61.43,20.0,101.04320624399999,5.0521603122,27.5,2500.0,Ferralsols/Oxisols
56,2842,-5.77,-61.43,20.0,65.00224155199999,3.2501120775999994,27.5,2500.0,Ferralsols/Oxisols
56,2843,-5.77,-61.43,27.0,101.51843151599999,3.7599419079999996,27.5,2500.0,Ferralsols/Oxisols
56,2844,-5.77,-61.43,27.5,210.654257654,7.660154823781818,27.5,2500.0,Ferralsols/Oxisols
56,2845,-5.77,-61.43,27.5,135.11464867299998,4.913259951745454,27.5,2500.0,Ferralsols/Oxisols
56,2846,-5.77,-61.43,30.0,83.490696647,2.7830232215666664,27.5,2500.0,Ferralsols/Oxisols
56,2847,-5.77,-61.43,30.0,61.222517391,2.0407505797,27.5,2500.0,Ferralsols/Oxisols
56,2848,-5.77,-61.43,30.0,59.760850808,1.9920283602666666,27.5,2500.0,Ferralsols/Oxisols
56,2849,-5.77,-61.43,30.0,62.154638076,2.0718212692,27.5,2500.0,Ferralsols/Oxisols
56,2850,-5.77,-61.43,5.0,86.620801801,17.3241603602,27.5,2500.0,Ferralsols/Oxisols
56,2851,-5.77,-61.43,6.0,40.4781239553,6.74635399255,27.5,2500.0,Ferralsols/Oxisols
56,2852,-5.77,-61.43,6.0,69.998818226,11.666469704333332,27.5,2500.0,Ferralsols/Oxisols
56,2853,-5.77,-61.43,6.0,20.083744346499998,3.3472907244166663,27.5,2500.0,Ferralsols/Oxisols
56,2854,-5.77,-61.43,6.5,116.169444617,17.87222224876923,27.5,2500.0,Ferralsols/Oxisols
56,2855,-5.77,-61.43,8.0,10.7894556467,1.3486819558375,27.5,2500.0,Ferralsols/Oxisols
56,2856,-5.77,-61.43,8.0,29.9467365666,3.743342070825,27.5,2500.0,Ferralsols/Oxisols
56,2857,-5.77,-61.43,8.0,49.889424921999996,6.2361781152499995,27.5,2500.0,Ferralsols/Oxisols
56,2858,-5.77,-61.43,10.0,102.877089515,10.287708951499999,27.5,2500.0,Ferralsols/Oxisols
56,2859,-5.77,-61.43,11.0,34.4412339358,3.131021266890909,27.5,2500.0,Ferralsols/Oxisols
56,2860,-5.77,-61.43,11.0,33.064826142399994,3.0058932856727267,27.5,2500.0,Ferralsols/Oxisols
56,2861,-5.77,-61.43,13.5,68.210484676,5.052628494518518,27.5,2500.0,Ferralsols/Oxisols
56,2862,-5.77,-61.43,13.5,43.5416584315,3.2253080319629626,27.5,2500.0,Ferralsols/Oxisols
56,2863,-5.77,-61.43,17.5,71.206713103,4.068955034457143,27.5,2500.0,Ferralsols/Oxisols
56,2864,-5.77,-61.43,17.5,66.697163965,3.8112665122857146,27.5,2500.0,Ferralsols/Oxisols
56,2865,-5.77,-61.43,18.0,29.7405765985,1.6522542554722222,27.5,2500.0,Ferralsols/Oxisols
56,2866,-5.77,-61.43,18.0,27.801546379799998,1.5445303544333333,27.5,2500.0,Ferralsols/Oxisols
56,2867,-5.77,-61.43,20.0,80.17347373,4.0086736865,27.5,2500.0,Ferralsols/Oxisols
56,2868,-5.77,-61.43,20.0,56.65156059099999,2.8325780295499996,27.5,2500.0,Ferralsols/Oxisols
56,2869,-5.77,-61.43,20.0,100.671719184,5.0335859592,27.5,2500.0,Ferralsols/Oxisols
56,2870,-5.77,-61.43,27.5,67.47240946000001,2.4535421621818183,27.5,2500.0,Ferralsols/Oxisols
56,2871,-5.77,-61.43,27.5,157.052545816,5.711001666036363,27.5,2500.0,Ferralsols/Oxisols
56,2872,-5.77,-61.43,30.0,54.090178091,1.8030059363666666,27.5,2500.0,Ferralsols/Oxisols
56,2873,-5.77,-61.43,30.0,63.54265485999999,2.118088495333333,27.5,2500.0,Ferralsols/Oxisols
56,2874,-5.77,-61.43,30.0,118.980896868,3.9660298956,27.5,2500.0,Ferralsols/Oxisols
56,2875,-5.77,-61.43,30.0,116.543608233,3.8847869411000002,27.5,2500.0,Ferralsols/Oxisols
56,2876,-5.77,-61.43,6.5,30.7044397064,4.723759954830769,27.5,2500.0,Ferralsols/Oxisols
56,2877,-5.77,-61.43,6.5,23.755046200299997,3.6546224923538455,27.5,2500.0,Ferralsols/Oxisols
56,2878,-5.77,-61.43,6.5,25.437500693,3.9134616450769233,27.5,2500.0,Ferralsols/Oxisols
56,2879,-5.77,-61.43,7.0,20.0388260893,2.862689441328571,27.5,2500.0,Ferralsols/Oxisols
56,2880,-5.77,-61.43,7.0,107.155708148,15.307958306857143,27.5,2500.0,Ferralsols/Oxisols
56,2881,-5.77,-61.43,7.0,47.146489882,6.735212840285714,27.5,2500.0,Ferralsols/Oxisols
56,2882,-5.77,-61.43,8.5,48.748653235999996,5.735135674823529,27.5,2500.0,Ferralsols/Oxisols
56,2883,-5.77,-61.43,8.5,50.884049544,5.986358769882353,27.5,2500.0,Ferralsols/Oxisols
58,375,-7.0,-37.32,22.0,10.187356379799999,0.4630616536272727,26.0,750.0,Unknown
58,8818,-7.0,-37.32,22.0,6.9051483453,0.31387037933181816,26.0,750.0,Unknown
58,8819,-7.0,-37.32,22.0,12.156757237099999,0.5525798744136363,26.0,750.0,Unknown
58,8820,-7.0,-37.32,22.0,11.559259707299999,0.5254208957863636,26.0,750.0,Unknown
58,8821,-7.0,-37.32,22.0,10.7179677631,0.48718035286818184,26.0,750.0,Unknown
59,378,-0.616667,-72.45,7.0,25.413008851999997,3.630429836,25.7,3059.0,ultisols
59,379,-0.616667,-72.45,11.0,51.573973071999994,4.688543006545454,25.7,3059.0,ultisols
59,380,-0.616667,-72.45,18.0,57.328038123999995,3.1848910068888885,25.7,3059.0,ultisols
59,381,-0.616667,-72.45,30.0,77.3381193,2.5779373100000003,25.7,3059.0,ultisols
59,1056,-0.616667,-72.45,2.0,0.0,0.0,25.7,3059.0,ultisols
60,2884,1.933333,-67.05,9.0,20.633,2.2925555555555555,26.0,3500.0,"Oxisols, Ultisols"
60,2885,1.933333,-67.05,11.0,24.863,2.2602727272727274,26.0,3500.0,"Oxisols, Ultisols"
60,2886,1.933333,-67.05,12.0,38.446,3.2038333333333333,26.0,3500.0,"Oxisols, Ultisols"
60,2887,1.933333,-67.05,14.0,25.098,1.7927142857142857,26.0,3500.0,"Oxisols, Ultisols"
60,2888,1.933333,-67.05,20.0,39.150999999999996,1.95755,26.0,3500.0,"Oxisols, Ultisols"
60,2889,1.933333,-67.05,20.0,28.904999999999998,1.44525,26.0,3500.0,"Oxisols, Ultisols"
60,2890,1.933333,-67.05,20.0,29.985999999999997,1.4992999999999999,26.0,3500.0,"Oxisols, Ultisols"
60,2891,1.933333,-67.05,20.0,45.87199999999999,2.2935999999999996,26.0,3500.0,"Oxisols, Ultisols"
60,2892,1.933333,-67.05,30.0,25.285999999999998,0.8428666666666665,26.0,3500.0,"Oxisols, Ultisols"
61,395,16.066667,-90.75,1.0,0.02021446171,0.02021446171,24.0,3000.0,Unknown
61,396,16.066667,-90.75,1.0,0.28952726807999996,0.28952726807999996,24.0,3000.0,Unknown
61,397,16.066667,-90.75,2.0,8.4815555254,4.2407777627,24.0,3000.0,Unknown
61,398,16.066667,-90.75,5.0,1.85389149577,0.37077829915399996,24.0,3000.0,Unknown
61,399,16.066667,-90.75,6.0,30.4660667749,5.077677795816666,24.0,3000.0,Unknown
61,400,16.066667,-90.75,9.0,20.9317613797,2.325751264411111,24.0,3000.0,Unknown
61,401,16.066667,-90.75,9.0,51.70891782699999,5.74543531411111,24.0,3000.0,Unknown
61,402,16.066667,-90.75,11.0,29.364617408599997,2.6695106735090905,24.0,3000.0,Unknown
61,403,16.066667,-90.75,12.0,48.672243127,4.056020260583334,24.0,3000.0,Unknown
